Recency,Frequency,Monetary,F_rank,R_rank,M_rank,RFM_Score,Segment
2594.0,1,215.14,3,2,5,235,Big Spenders
2461.0,1,126.18,3,1,3,133,New Customers
2665.0,1,215.05,3,3,5,335,Big Spenders
2678.0,1,264.39,3,3,5,335,Big Spenders
2742.0,1,103.55,3,4,3,433,Potential Loyalists
2671.0,1,137.6,3,3,4,334,Potential Loyalists
2520.0,1,96.43,3,2,3,233,Other
2992.0,1,146.01,3,5,4,534,Other
2600.0,1,56.39,3,3,2,332,Potential Loyalists
0.0,1,22.38,3,1,1,131,New Customers
2442.0,1,78.32,3,1,2,132,New Customers
2442.0,1,199.26,3,1,4,134,New Customers
2560.0,1,90.99,3,2,3,233,Other
2707.0,1,63.0,3,4,2,432,Potential Loyalists
2608.0,1,44.59,3,3,1,331,Low Value
2559.0,1,82.33,3,2,2,232,Other
2477.0,1,766.32,3,1,5,135,New Customers
0.0,1,206.88,3,1,5,135,New Customers
2811.0,1,107.48,3,4,3,433,Potential Loyalists
2607.0,1,37.37,3,3,1,331,Low Value
2551.0,1,117.96,3,2,3,233,Other
2856.0,1,177.44,3,5,4,534,Other
3030.0,1,144.07,3,5,4,534,Other
2792.0,1,444.39,3,4,5,435,Big Spenders
2589.0,1,149.68,3,2,4,234,Other
2590.0,1,104.22,3,2,3,233,Other
2877.0,1,228.9,3,5,5,535,Big Spenders
2729.0,1,93.76,3,4,3,433,Potential Loyalists
2546.0,1,47.61,3,2,1,231,Low Value
2992.0,1,124.53,3,5,3,533,Other
2882.0,1,168.17,3,5,4,534,Other
2646.0,1,164.79,3,3,4,334,Potential Loyalists
2694.0,1,106.17,3,4,3,433,Potential Loyalists
2603.0,1,40.09,3,3,1,331,Low Value
2758.0,1,194.68,3,4,4,434,Potential Loyalists
2595.0,1,94.61,3,2,3,233,Other
2614.0,1,38.27,3,3,1,331,Low Value
2474.0,1,208.32,3,1,5,135,New Customers
2541.0,1,41.13,3,2,1,231,Low Value
2607.0,1,220.18,3,3,5,335,Big Spenders
2756.0,1,116.94,3,4,3,433,Potential Loyalists
2463.0,1,48.3,3,1,1,131,New Customers
2613.0,1,109.41,3,3,3,333,Potential Loyalists
2925.0,1,64.42,3,5,2,532,Other
2902.0,1,158.38,3,5,4,534,Other
2793.0,1,264.45,3,4,5,435,Big Spenders
2696.0,1,159.26,3,4,4,434,Potential Loyalists
2525.0,1,141.13,3,2,4,234,Other
2636.0,1,20.55,3,3,1,331,Low Value
2548.0,1,44.33,3,2,1,231,Low Value
2812.0,1,45.5,3,5,1,531,Low Value
2524.0,1,27.36,3,2,1,231,Low Value
2445.0,1,163.38,3,1,4,134,New Customers
2448.0,1,70.49,3,1,2,132,New Customers
2634.0,1,70.98,3,3,2,332,Potential Loyalists
0.0,1,285.85,3,1,5,135,New Customers
2448.0,1,37.73,3,1,1,131,New Customers
2659.0,1,52.1,3,3,1,331,Low Value
2513.0,1,148.0,3,2,4,234,Other
2754.0,1,72.14,3,4,2,432,Potential Loyalists
2967.0,1,83.63,3,5,2,532,Other
2519.0,1,202.79,3,2,5,235,Big Spenders
2961.0,1,29.51,3,5,1,531,Low Value
2447.0,1,264.31,3,1,5,135,New Customers
2712.0,1,175.2,3,4,4,434,Potential Loyalists
2911.0,1,222.96,3,5,5,535,Big Spenders
2534.0,1,138.06,3,2,4,234,Other
2733.0,1,90.3,3,4,3,433,Potential Loyalists
2476.0,1,239.04,3,1,5,135,New Customers
2708.0,1,107.78,3,4,3,433,Potential Loyalists
2597.0,1,139.71,3,3,4,334,Potential Loyalists
2464.0,1,120.81,3,1,3,133,New Customers
2874.0,1,62.68,3,5,2,532,Other
2506.0,1,105.2,3,1,3,133,New Customers
2471.0,1,531.16,3,1,5,135,New Customers
2810.0,1,126.91,3,4,3,433,Potential Loyalists
2477.0,1,78.51,3,1,2,132,New Customers
2619.0,1,108.0,3,3,3,333,Potential Loyalists
2714.0,1,77.57,3,4,2,432,Potential Loyalists
2698.0,1,53.27,3,4,1,431,Low Value
2548.0,1,132.9,3,2,4,234,Other
2462.0,1,59.87,3,1,2,132,New Customers
2475.0,1,164.91,3,1,4,134,New Customers
2901.0,1,55.0,3,5,2,532,Other
2468.0,1,302.38,3,1,5,135,New Customers
2631.0,1,106.85,3,3,3,333,Potential Loyalists
3092.0,1,74.74,3,5,2,532,Other
2616.0,1,153.99,3,3,4,334,Potential Loyalists
2610.0,1,327.82,3,3,5,335,Big Spenders
2562.0,1,64.16,3,2,2,232,Other
2562.0,1,42.78,3,2,1,231,Low Value
2469.0,1,79.52,3,1,2,132,New Customers
2687.0,1,28.62,3,3,1,331,Low Value
2674.0,1,195.0,3,3,4,334,Potential Loyalists
0.0,1,112.45,3,1,3,133,New Customers
2474.0,1,1388.98,3,1,5,135,New Customers
2904.0,1,1116.69,3,5,5,535,Big Spenders
2703.0,1,43.33,3,4,1,431,Low Value
2454.0,1,103.26,3,1,3,133,New Customers
2751.0,1,113.48,3,4,3,433,Potential Loyalists
2838.0,1,190.75,3,5,4,534,Other
2463.0,1,43.41,3,1,1,131,New Customers
2751.0,1,89.19,3,4,3,433,Potential Loyalists
2603.0,1,33.23,3,3,1,331,Low Value
2645.0,1,54.6,3,3,2,332,Potential Loyalists
2545.0,1,62.05,3,2,2,232,Other
2958.0,1,133.98,3,5,4,534,Other
2611.0,1,51.3,3,3,1,331,Low Value
2623.0,1,102.64,3,3,3,333,Potential Loyalists
2492.0,1,274.89,3,1,5,135,New Customers
2877.0,1,94.3,3,5,3,533,Other
2575.0,1,95.37,3,2,3,233,Other
2702.0,1,97.71,3,4,3,433,Potential Loyalists
2585.0,1,55.27,3,2,2,232,Other
2660.0,1,106.87,3,3,3,333,Potential Loyalists
2587.0,1,253.22,3,2,5,235,Big Spenders
2665.0,1,105.81,3,3,3,333,Potential Loyalists
2573.0,1,158.78,3,2,4,234,Other
2677.0,1,374.72,3,3,5,335,Big Spenders
2958.0,1,88.2,3,5,3,533,Other
2526.0,1,64.34,3,2,2,232,Other
2856.0,1,64.0,3,5,2,532,Other
2574.0,1,106.44,3,2,3,233,Other
2650.0,1,63.5,3,3,2,332,Potential Loyalists
2796.0,1,103.55,3,4,3,433,Potential Loyalists
2540.0,1,118.23,3,2,3,233,Other
2583.0,1,126.8,3,2,3,233,Other
2792.0,1,28.75,3,4,1,431,Low Value
2540.0,1,85.78,3,2,3,233,Other
2473.0,1,38.04,3,1,1,131,New Customers
2614.0,1,486.95,3,3,5,335,Big Spenders
2604.0,1,29.1,3,3,1,331,Low Value
2673.0,1,1476.8,3,3,5,335,Big Spenders
2726.0,1,91.1,3,4,3,433,Potential Loyalists
2979.0,1,140.88,3,5,4,534,Other
2653.0,1,87.42,3,3,3,333,Potential Loyalists
2442.0,1,107.72,3,1,3,133,New Customers
0.0,1,44.46,3,1,1,131,New Customers
2629.0,1,68.71,3,3,2,332,Potential Loyalists
2448.0,1,166.35,3,1,4,134,New Customers
2542.0,1,209.34,3,2,5,235,Big Spenders
2660.0,1,164.17,3,3,4,334,Potential Loyalists
2456.0,1,279.91,3,1,5,135,New Customers
2461.0,1,128.37,3,1,3,133,New Customers
2603.0,1,72.65,3,3,2,332,Potential Loyalists
2548.0,1,174.97,3,2,4,234,Other
2509.0,1,257.94,3,1,5,135,New Customers
2589.0,1,73.27,3,2,2,232,Other
2945.0,1,81.04,3,5,2,532,Other
2582.0,1,55.04,3,2,2,232,Other
2583.0,1,74.19,3,2,2,232,Other
2775.0,1,97.71,3,4,3,433,Potential Loyalists
2464.0,1,229.04,3,1,5,135,New Customers
2617.0,1,106.87,3,3,3,333,Potential Loyalists
2498.0,1,129.53,3,1,4,134,New Customers
2671.0,1,95.31,3,3,3,333,Potential Loyalists
2610.0,1,116.94,3,3,3,333,Potential Loyalists
2778.0,1,163.03,3,4,4,434,Potential Loyalists
2539.0,1,62.33,3,2,2,232,Other
2891.0,1,45.69,3,5,1,531,Low Value
2574.0,1,34.03,3,2,1,231,Low Value
2440.0,1,185.82,3,1,4,134,New Customers
2713.0,1,36.78,3,4,1,431,Low Value
2720.0,1,112.2,3,4,3,433,Potential Loyalists
2799.0,1,129.15,3,4,4,434,Potential Loyalists
2874.0,1,47.1,3,5,1,531,Low Value
2657.0,1,216.15,3,3,5,335,Big Spenders
2468.0,1,235.81,3,1,5,135,New Customers
2447.0,1,153.69,3,1,4,134,New Customers
2610.0,1,188.42,3,3,4,334,Potential Loyalists
2758.0,1,55.69,3,4,2,432,Potential Loyalists
2707.0,1,24.3,3,4,1,431,Low Value
2874.0,1,50.61,3,5,1,531,Low Value
2600.0,1,36.98,3,3,1,331,Low Value
2701.0,1,31.75,3,4,1,431,Low Value
2909.0,1,29.95,3,5,1,531,Low Value
2581.0,1,21.38,3,2,1,231,Low Value
2865.0,1,64.77,3,5,2,532,Other
2807.0,1,96.12,3,4,3,433,Potential Loyalists
2824.0,1,255.84,3,5,5,535,Big Spenders
2547.0,1,128.21,3,2,3,233,Other
2663.0,1,163.79,3,3,4,334,Potential Loyalists
2641.0,1,55.88,3,3,2,332,Potential Loyalists
2440.0,1,27.46,3,1,1,131,New Customers
2460.0,1,155.03,3,1,4,134,New Customers
2742.0,1,45.01,3,4,1,431,Low Value
2573.0,1,54.22,3,2,2,232,Other
2679.0,1,40.09,3,3,1,331,Low Value
2531.0,1,104.99,3,2,3,233,Other
2617.0,1,64.14,3,3,2,332,Potential Loyalists
2975.0,1,117.53,3,5,3,533,Other
2488.0,1,297.02,3,1,5,135,New Customers
2938.0,1,143.39,3,5,4,534,Other
2786.0,1,133.27,3,4,4,434,Potential Loyalists
2524.0,1,194.37,3,2,4,234,Other
0.0,1,127.92,3,1,3,133,New Customers
2461.0,1,66.24,3,1,2,132,New Customers
2877.0,1,65.78,3,5,2,532,Other
2777.0,1,134.05,3,4,4,434,Potential Loyalists
2924.0,1,385.75,3,5,5,535,Big Spenders
2734.0,1,130.01,3,4,4,434,Potential Loyalists
2905.0,1,48.27,3,5,1,531,Low Value
2580.0,1,66.23,3,2,2,232,Other
2489.0,1,54.74,3,1,2,132,New Customers
2663.0,1,183.53,3,3,4,334,Potential Loyalists
2658.0,1,209.95,3,3,5,335,Big Spenders
2587.0,1,555.32,3,2,5,235,Big Spenders
2457.0,1,43.55,3,1,1,131,New Customers
2825.0,1,144.83,3,5,4,534,Other
2604.0,1,96.01,3,3,3,333,Potential Loyalists
2645.0,1,105.29,3,3,3,333,Potential Loyalists
2824.0,1,195.69,3,5,4,534,Other
2873.0,1,1257.96,3,5,5,535,Big Spenders
2840.0,1,96.8,3,5,3,533,Other
2698.0,1,35.769999999999996,3,4,1,431,Low Value
2494.0,1,126.86,3,1,3,133,New Customers
2510.0,1,168.85,3,1,4,134,New Customers
2526.0,1,116.9,3,2,3,233,Other
2779.0,1,92.78,3,4,3,433,Potential Loyalists
2459.0,1,87.54,3,1,3,133,New Customers
3009.0,1,52.78,3,5,1,531,Low Value
2616.0,1,45.65,3,3,1,331,Low Value
2842.0,1,119.48,3,5,3,533,Other
2604.0,1,573.45,3,3,5,335,Big Spenders
2588.0,1,167.39,3,2,4,234,Other
2966.0,1,242.94,3,5,5,535,Big Spenders
2657.0,1,47.31,3,3,1,331,Low Value
2443.0,1,123.68,3,1,3,133,New Customers
2546.0,1,143.81,3,2,4,234,Other
2951.0,1,84.56,3,5,2,532,Other
2453.0,1,61.29,3,1,2,132,New Customers
2909.0,1,85.14,3,5,2,532,Other
2645.0,1,25.619999999999997,3,3,1,331,Low Value
2917.0,1,178.55,3,5,4,534,Other
2709.0,1,118.01,3,4,3,433,Potential Loyalists
2599.0,1,83.03,3,3,2,332,Potential Loyalists
2856.0,1,87.44,3,5,3,533,Other
2502.0,1,198.79,3,1,4,134,New Customers
2707.0,1,511.21,3,4,5,435,Big Spenders
2588.0,1,48.58,3,2,1,231,Low Value
2466.0,1,75.43,3,1,2,132,New Customers
2653.0,1,73.34,3,3,2,332,Potential Loyalists
2848.0,1,182.55,3,5,4,534,Other
2702.0,1,57.1,3,4,2,432,Potential Loyalists
2499.0,1,86.06,3,1,3,133,New Customers
2900.0,1,90.16,3,5,3,533,Other
2686.0,1,148.28,3,3,4,334,Potential Loyalists
2498.0,1,726.84,3,1,5,135,New Customers
2819.0,1,125.23,3,5,3,533,Other
2859.0,1,45.53,3,5,1,531,Low Value
2614.0,1,42.11,3,3,1,331,Low Value
2499.0,1,155.23,3,1,4,134,New Customers
2646.0,1,81.12,3,3,2,332,Potential Loyalists
2854.0,1,185.94,3,5,4,534,Other
2614.0,1,72.8,3,3,2,332,Potential Loyalists
2725.0,1,197.84,3,4,4,434,Potential Loyalists
2527.0,1,203.91,3,2,5,235,Big Spenders
2457.0,1,118.74,3,1,3,133,New Customers
2621.0,1,184.11,3,3,4,334,Potential Loyalists
2709.0,1,85.15,3,4,2,432,Potential Loyalists
2546.0,1,103.49,3,2,3,233,Other
2562.0,1,113.82,3,2,3,233,Other
2621.0,1,67.5,3,3,2,332,Potential Loyalists
2569.0,1,128.74,3,2,4,234,Other
2616.0,1,17.4,3,3,1,331,Low Value
2859.0,1,65.79,3,5,2,532,Other
2986.0,1,32.96,3,5,1,531,Low Value
2916.0,1,117.43,3,5,3,533,Other
2660.0,1,53.9,3,3,1,331,Low Value
2721.0,1,241.19,3,4,5,435,Big Spenders
2512.0,1,136.9,3,1,4,134,New Customers
2709.0,1,43.27,3,4,1,431,Low Value
2576.0,1,21.59,3,2,1,231,Low Value
2702.0,1,111.8,3,4,3,433,Potential Loyalists
2884.0,1,116.45,3,5,3,533,Other
0.0,1,68.46,3,1,2,132,New Customers
2796.0,1,124.33,3,4,3,433,Potential Loyalists
2467.0,1,68.35,3,1,2,132,New Customers
2442.0,1,191.93,3,1,4,134,New Customers
2672.0,1,107.78,3,3,3,333,Potential Loyalists
2540.0,1,208.04,3,2,5,235,Big Spenders
2580.0,1,79.81,3,2,2,232,Other
2615.0,1,34.8,3,3,1,331,Low Value
2709.0,1,32.379999999999995,3,4,1,431,Low Value
2475.0,1,29.4,3,1,1,131,New Customers
2715.0,1,91.73,3,4,3,433,Potential Loyalists
0.0,1,156.33,3,1,4,134,New Customers
2793.0,1,1659.84,3,4,5,435,Big Spenders
2471.0,1,63.42,3,1,2,132,New Customers
2670.0,1,42.58,3,3,1,331,Low Value
2568.0,1,327.17,3,2,5,235,Big Spenders
2464.0,1,425.06,3,1,5,135,New Customers
2528.0,1,104.43,3,2,3,233,Other
2805.0,1,70.72,3,4,2,432,Potential Loyalists
3017.0,1,64.42,3,5,2,532,Other
2614.0,1,317.64,3,3,5,335,Big Spenders
2558.0,1,47.43,3,2,1,231,Low Value
2670.0,1,67.89,3,3,2,332,Potential Loyalists
2496.0,1,145.69,3,1,4,134,New Customers
2708.0,1,246.1,3,4,5,435,Big Spenders
2592.0,1,36.94,3,2,1,231,Low Value
2755.0,1,130.56,3,4,4,434,Potential Loyalists
2440.0,1,87.62,3,1,3,133,New Customers
2671.0,1,107.78,3,3,3,333,Potential Loyalists
2586.0,1,92.83,3,2,3,233,Other
2589.0,1,175.94,3,2,4,234,Other
2477.0,1,193.98,3,1,4,134,New Customers
2706.0,1,24.93,3,4,1,431,Low Value
2954.0,1,67.83,3,5,2,532,Other
2824.0,1,168.32,3,5,4,534,Other
0.0,1,142.27,3,1,4,134,New Customers
2754.0,1,77.57,3,4,2,432,Potential Loyalists
2609.0,1,53.42,3,3,1,331,Low Value
2800.0,1,103.37,3,4,3,433,Potential Loyalists
2705.0,1,62.44,3,4,2,432,Potential Loyalists
2992.0,1,133.05,3,5,4,534,Other
2600.0,1,117.57,3,3,3,333,Potential Loyalists
2785.0,1,51.78,3,4,1,431,Low Value
0.0,1,96.71,3,1,3,133,New Customers
2597.0,1,103.92,3,3,3,333,Potential Loyalists
2845.0,1,126.92,3,5,3,533,Other
2695.0,1,42.09,3,4,1,431,Low Value
3020.0,1,24.82,3,5,1,531,Low Value
2501.0,1,521.6,3,1,5,135,New Customers
2572.0,1,123.18,3,2,3,233,Other
2603.0,1,98.71,3,3,3,333,Potential Loyalists
2518.0,1,77.27,3,2,2,232,Other
3030.0,1,18.62,3,5,1,531,Low Value
2768.0,1,249.16,3,4,5,435,Big Spenders
2916.0,1,347.0,3,5,5,535,Big Spenders
2711.0,1,155.71,3,4,4,434,Potential Loyalists
2569.0,1,73.72,3,2,2,232,Other
2824.0,1,71.53,3,5,2,532,Other
2701.0,1,122.11,3,4,3,433,Potential Loyalists
2974.0,1,100.89,3,5,3,533,Other
2687.0,1,681.84,3,3,5,335,Big Spenders
2477.0,1,27.7,3,1,1,131,New Customers
2635.0,1,86.73,3,3,3,333,Potential Loyalists
2442.0,1,127.54,3,1,3,133,New Customers
2447.0,1,33.25,3,1,1,131,New Customers
2993.0,1,93.31,3,5,3,533,Other
2625.0,1,32.0,3,3,1,331,Low Value
2765.0,1,216.15,3,4,5,435,Big Spenders
2491.0,1,54.55,3,1,2,132,New Customers
0.0,1,47.68,3,1,1,131,New Customers
2672.0,1,246.36,3,3,5,335,Big Spenders
2538.0,1,96.49,3,2,3,233,Other
2848.0,1,40.13,3,5,1,531,Low Value
2516.0,1,76.31,3,2,2,232,Other
2608.0,1,291.54,3,3,5,335,Big Spenders
2471.0,1,187.28,3,1,4,134,New Customers
2701.0,1,124.42,3,4,3,433,Potential Loyalists
2709.0,1,63.38,3,4,2,432,Potential Loyalists
2541.0,1,92.5,3,2,3,233,Other
2996.0,1,25.42,3,5,1,531,Low Value
2958.0,1,49.42,3,5,1,531,Low Value
2572.0,1,96.61,3,2,3,233,Other
2866.0,1,30.43,3,5,1,531,Low Value
2590.0,1,626.68,3,2,5,235,Big Spenders
2700.0,1,123.52,3,4,3,433,Potential Loyalists
2546.0,1,28.75,3,2,1,231,Low Value
2637.0,1,46.84,3,3,1,331,Low Value
0.0,1,123.01,3,1,3,133,New Customers
2761.0,1,30.1,3,4,1,431,Low Value
2570.0,1,171.75,3,2,4,234,Other
2799.0,1,123.89,3,4,3,433,Potential Loyalists
2545.0,1,95.81,3,2,3,233,Other
2697.0,1,266.42,3,4,5,435,Big Spenders
2722.0,1,70.04,3,4,2,432,Potential Loyalists
2938.0,1,68.57,3,5,2,532,Other
2610.0,1,162.51,3,3,4,334,Potential Loyalists
2750.0,1,114.13,3,4,3,433,Potential Loyalists
2600.0,1,252.89,3,3,5,335,Big Spenders
2743.0,1,133.05,3,4,4,434,Potential Loyalists
2446.0,1,1326.85,3,1,5,135,New Customers
2449.0,1,88.62,3,1,3,133,New Customers
0.0,1,130.85,3,1,4,134,New Customers
2664.0,1,254.41,3,3,5,335,Big Spenders
2917.0,1,105.37,3,5,3,533,Other
2446.0,1,108.12,3,1,3,133,New Customers
2588.0,1,186.44,3,2,4,234,Other
2923.0,1,173.25,3,5,4,534,Other
2448.0,1,72.18,3,1,2,132,New Customers
2615.0,1,229.06,3,3,5,335,Big Spenders
2898.0,1,77.89,3,5,2,532,Other
2463.0,1,32.21,3,1,1,131,New Customers
2466.0,1,283.86,3,1,5,135,New Customers
2513.0,1,331.34,3,2,5,235,Big Spenders
2537.0,1,170.54,3,2,4,234,Other
2621.0,1,207.67,3,3,5,335,Big Spenders
2554.0,1,110.0,3,2,3,233,Other
2572.0,1,206.49,3,2,5,235,Big Spenders
2821.0,1,59.59,3,5,2,532,Other
2711.0,1,133.34,3,4,4,434,Potential Loyalists
2888.0,1,19.77,3,5,1,531,Low Value
2575.0,1,231.29,3,2,5,235,Big Spenders
2677.0,1,142.7,3,3,4,334,Potential Loyalists
2754.0,1,125.53,3,4,3,433,Potential Loyalists
2854.0,1,158.13,3,5,4,534,Other
2595.0,1,128.93,3,2,4,234,Other
2607.0,1,106.38,3,3,3,333,Potential Loyalists
2702.0,1,100.25,3,4,3,433,Potential Loyalists
2471.0,1,199.21,3,1,4,134,New Customers
2884.0,1,532.55,3,5,5,535,Big Spenders
2663.0,1,57.11,3,3,2,332,Potential Loyalists
2825.0,1,121.62,3,5,3,533,Other
2985.0,1,66.13,3,5,2,532,Other
2607.0,1,409.79,3,3,5,335,Big Spenders
2975.0,1,64.52,3,5,2,532,Other
2506.0,1,59.28,3,1,2,132,New Customers
2877.0,1,86.15,3,5,3,533,Other
2498.0,1,61.2,3,1,2,132,New Customers
2569.0,1,32.38,3,2,1,231,Low Value
2574.0,1,351.35,3,2,5,235,Big Spenders
3111.0,1,154.29,3,5,4,534,Other
2651.0,1,65.0,3,3,2,332,Potential Loyalists
2450.0,1,31.22,3,1,1,131,New Customers
2456.0,1,204.85,3,1,5,135,New Customers
2512.0,1,98.65,3,1,3,133,New Customers
2660.0,1,146.96,3,3,4,334,Potential Loyalists
2630.0,1,60.85,3,3,2,332,Potential Loyalists
2524.0,1,213.25,3,2,5,235,Big Spenders
2552.0,1,52.38,3,2,1,231,Low Value
2908.0,1,230.64,3,5,5,535,Big Spenders
2470.0,1,171.34,3,1,4,134,New Customers
2456.0,1,40.35,3,1,1,131,New Customers
2540.0,1,137.66,3,2,4,234,Other
2576.0,1,36.79,3,2,1,231,Low Value
2940.0,1,103.01,3,5,3,533,Other
2524.0,1,32.72,3,2,1,231,Low Value
2517.0,1,68.13,3,2,2,232,Other
2846.0,1,62.23,3,5,2,532,Other
2714.0,1,55.62,3,4,2,432,Potential Loyalists
0.0,1,69.73,3,1,2,132,New Customers
2684.0,1,104.28,3,3,3,333,Potential Loyalists
2674.0,1,64.0,3,3,2,332,Potential Loyalists
2730.0,1,66.01,3,4,2,432,Potential Loyalists
2450.0,1,179.89,3,1,4,134,New Customers
2588.0,1,69.27,3,2,2,232,Other
2586.0,1,181.73,3,2,4,234,Other
2436.0,1,549.7,3,1,5,135,New Customers
2511.0,1,87.94,3,1,3,133,New Customers
2502.0,1,44.379999999999995,3,1,1,131,New Customers
2560.0,1,148.86,3,2,4,234,Other
2663.0,1,95.21,3,3,3,333,Potential Loyalists
2718.0,1,359.54,3,4,5,435,Big Spenders
2469.0,1,37.37,3,1,1,131,New Customers
2453.0,1,107.39,3,1,3,133,New Customers
2697.0,1,55.11,3,4,2,432,Potential Loyalists
2722.0,1,124.52,3,4,3,433,Potential Loyalists
2771.0,1,171.85,3,4,4,434,Potential Loyalists
2730.0,1,181.24,3,4,4,434,Potential Loyalists
2580.0,1,200.77,3,2,4,234,Other
2832.0,1,133.85,3,5,4,534,Other
2852.0,1,83.69,3,5,2,532,Other
2490.0,1,202.98,3,1,5,135,New Customers
2622.0,1,189.56,3,3,4,334,Potential Loyalists
2590.0,1,67.36,3,2,2,232,Other
2636.0,1,99.52,3,3,3,333,Potential Loyalists
2946.0,1,265.95,3,5,5,535,Big Spenders
2623.0,1,64.8,3,3,2,332,Potential Loyalists
0.0,1,69.46,3,1,2,132,New Customers
2629.0,1,188.44,3,3,4,334,Potential Loyalists
2699.0,1,104.69,3,4,3,433,Potential Loyalists
2543.0,1,89.41,3,2,3,233,Other
2480.0,1,98.61,3,1,3,133,New Customers
2832.0,1,71.53999999999999,3,5,2,532,Other
2713.0,1,465.23,3,4,5,435,Big Spenders
2632.0,1,77.57,3,3,2,332,Potential Loyalists
2657.0,1,39.44,3,3,1,331,Low Value
2551.0,1,212.52,3,2,5,235,Big Spenders
2712.0,1,95.18,3,4,3,433,Potential Loyalists
2551.0,1,169.95,3,2,4,234,Other
2601.0,1,345.15,3,3,5,335,Big Spenders
2860.0,1,106.78,3,5,3,533,Other
2517.0,1,235.59,3,2,5,235,Big Spenders
2814.0,1,77.57,3,5,2,532,Other
2590.0,1,133.4,3,2,4,234,Other
2586.0,1,52.29,3,2,1,231,Low Value
2442.0,1,45.53,3,1,1,131,New Customers
3101.0,1,150.46,3,5,4,534,Other
2938.0,1,91.1,3,5,3,533,Other
2937.0,1,33.95,3,5,1,531,Low Value
2629.0,1,31.43,3,3,1,331,Low Value
2987.0,1,75.53,3,5,2,532,Other
2793.0,1,157.32,3,4,4,434,Potential Loyalists
2553.0,1,119.12,3,2,3,233,Other
2907.0,1,60.86,3,5,2,532,Other
2849.0,1,35.09,3,5,1,531,Low Value
2742.0,1,66.01,3,4,2,432,Potential Loyalists
2557.0,1,111.22,3,2,3,233,Other
2783.0,1,23.68,3,4,1,431,Low Value
2495.0,1,47.82,3,1,1,131,New Customers
2625.0,1,55.01,3,3,2,332,Potential Loyalists
2898.0,1,132.02,3,5,4,534,Other
2491.0,1,77.99,3,1,2,132,New Customers
2520.0,1,188.01,3,2,4,234,Other
2457.0,1,118.35,3,1,3,133,New Customers
2626.0,1,183.36,3,3,4,334,Potential Loyalists
2629.0,1,49.73,3,3,1,331,Low Value
2606.0,1,257.61,3,3,5,335,Big Spenders
2884.0,1,404.95,3,5,5,535,Big Spenders
2672.0,1,319.72,3,3,5,335,Big Spenders
2771.0,1,82.78,3,4,2,432,Potential Loyalists
2776.0,1,0.0,3,4,1,431,Low Value
2851.0,1,86.64,3,5,3,533,Other
2632.0,1,111.19,3,3,3,333,Potential Loyalists
2554.0,1,67.92,3,2,2,232,Other
2716.0,1,29.75,3,4,1,431,Low Value
2625.0,1,127.3,3,3,3,333,Potential Loyalists
2870.0,1,139.55,3,5,4,534,Other
2653.0,1,102.64,3,3,3,333,Potential Loyalists
2468.0,1,44.2,3,1,1,131,New Customers
2861.0,1,219.42,3,5,5,535,Big Spenders
2547.0,1,242.44,3,2,5,235,Big Spenders
2831.0,1,42.78,3,5,1,531,Low Value
2442.0,1,169.3,3,1,4,134,New Customers
2729.0,1,153.2,3,4,4,434,Potential Loyalists
2551.0,1,35.79,3,2,1,231,Low Value
2895.0,1,243.34,3,5,5,535,Big Spenders
2870.0,1,91.19,3,5,3,533,Other
2623.0,1,96.32,3,3,3,333,Potential Loyalists
2754.0,1,132.16,3,4,4,434,Potential Loyalists
2964.0,1,93.7,3,5,3,533,Other
2790.0,1,71.79,3,4,2,432,Potential Loyalists
2449.0,1,192.81,3,1,4,134,New Customers
2755.0,1,246.92,3,4,5,435,Big Spenders
2476.0,1,163.25,3,1,4,134,New Customers
2475.0,1,48.93,3,1,1,131,New Customers
2964.0,1,218.94,3,5,5,535,Big Spenders
2916.0,1,125.42,3,5,3,533,Other
2559.0,1,456.85,3,2,5,235,Big Spenders
2820.0,1,75.17,3,5,2,532,Other
2524.0,1,73.27,3,2,2,232,Other
2448.0,1,105.85,3,1,3,133,New Customers
2502.0,1,97.52,3,1,3,133,New Customers
2874.0,1,233.89,3,5,5,535,Big Spenders
2443.0,1,190.82,3,1,4,134,New Customers
2595.0,1,35.22,3,2,1,231,Low Value
2750.0,1,26.11,3,4,1,431,Low Value
2662.0,1,42.58,3,3,1,331,Low Value
2498.0,1,92.01,3,1,3,133,New Customers
2825.0,1,231.27,3,5,5,535,Big Spenders
2555.0,1,322.17,3,2,5,235,Big Spenders
2519.0,1,43.88,3,2,1,231,Low Value
2685.0,1,163.33,3,3,4,334,Potential Loyalists
2454.0,1,148.2,3,1,4,134,New Customers
2692.0,1,105.16,3,4,3,433,Potential Loyalists
2782.0,1,221.19,3,4,5,435,Big Spenders
2798.0,1,138.03,3,4,4,434,Potential Loyalists
2687.0,1,61.63,3,3,2,332,Potential Loyalists
2790.0,1,57.75,3,4,2,432,Potential Loyalists
2666.0,1,228.52,3,3,5,335,Big Spenders
2707.0,1,192.35,3,4,4,434,Potential Loyalists
3006.0,1,102.67,3,5,3,533,Other
0.0,1,174.99,3,1,4,134,New Customers
2600.0,1,127.54,3,3,3,333,Potential Loyalists
2896.0,1,346.88,3,5,5,535,Big Spenders
2672.0,1,51.24,3,3,1,331,Low Value
2457.0,1,30.41,3,1,1,131,New Customers
2618.0,1,67.5,3,3,2,332,Potential Loyalists
2715.0,1,741.75,3,4,5,435,Big Spenders
2512.0,1,36.46,3,1,1,131,New Customers
2873.0,1,65.73,3,5,2,532,Other
